Shipment_ID,Date,Origin_Port,Destination_Port,Transport_Mode,Product_Category,Distance_km,Weight_MT,Fuel_Price_Index,Geopolitical_Risk_Score,Weather_Condition,Carrier_Reliability_Score,Lead_Time_Days,Disruption_Occurred,Year,Month,Month_Name,Quarter,Hierarchical_Cluster,PCA1,PCA2
SC-12715,2024-06-05,Singapore,Marseille,Air,Electronics,4847.11,477.11,1.57,3.5,Storm,0.54,0.54,1,2024,6,June,2,2,-1.112439588768051,-0.8283250528686981
SC-12716,2025-04-10,Singapore,Dubai,Sea,Textiles,9873.65,112.4,1.44,3.4,Clear,0.623,16.54,0,2025,4,April,2,4,0.4202673053197931,0.051505360170789924
SC-12717,2025-09-12,Singapore,Dubai,Road,Electronics,14625.82,461.23,3.65,3.3,Rain,0.628,12.06,1,2025,9,September,3,4,0.8762136585973626,0.32396561569712723
SC-12718,2025-01-17,Rotterdam,Dubai,Air,Textiles,12782.38,213.52,3.55,2.4,Hurricane,0.547,6.21,1,2025,1,January,1,4,0.298900811325196,1.4526483241727728
SC-12719,2025-03-01,Dubai,Marseille,Rail,Perishables,842.13,492.78,1.39,6.1,Storm,0.694,2.33,1,2025,3,March,1,2,-1.5385515573731692,-1.654019230346295
SC-12720,2025-12-19,Dubai,Busan,Road,Textiles,13529.13,277.48,3.05,9.0,Storm,0.794,34.99,1,2025,12,December,4,0,2.099566138380842,-0.16606174880842717
SC-12721,2025-07-16,Singapore,Rotterdam,Road,Textiles,11856.38,465.49,1.48,3.1,Rain,0.789,9.3,0,2025,7,July,3,0,0.33360836382674325,-1.8042293308542
SC-12722,2025-04-27,Dubai,Busan,Air,Perishables,11815.45,3.67,4.18,1.9,Clear,0.772,1.58,0,2025,4,April,2,4,-0.1587345577388884,1.7386839134850425
SC-12723,2025-07-04,Antwerp,Busan,Road,Automotive,7140.94,374.37,4.19,8.4,Storm,0.669,17.37,1,2025,7,July,3,1,0.21806142869418285,0.7521817299011839
SC-12724,2025-11-11,Shanghai,Los Angeles,Sea,Pharmaceuticals,6271.08,451.62,3.5,7.4,Fog,0.853,18.12,1,2025,11,November,4,1,0.016567999085412975,-0.7038629028351306
SC-12725,2024-08-11,Antwerp,Rotterdam,Road,Textiles,4892.28,70.72,4.26,9.3,Rain,0.913,5.31,1,2024,8,August,3,1,-0.6553112680636626,0.895956372968595
SC-12726,2024-09-10,Dubai,Antwerp,Sea,Automotive,1452.58,48.97,3.88,1.7,Clear,0.673,2.76,0,2024,9,September,3,2,-1.7780629263723249,1.7336319957417836
SC-12727,2025-11-27,Dubai,Hamburg,Sea,Textiles,3809.41,212.86,3.93,1.4,Hurricane,0.543,46.07,1,2025,11,November,4,3,0.5120339857794686,1.6969469301404416
SC-12728,2025-09-02,Antwerp,Marseille,Sea,Electronics,4075.75,466.91,3.08,5.4,Rain,0.648,8.56,1,2025,9,September,3,1,-0.8366440381119407,-0.217850719274327
SC-12729,2024-03-24,Dubai,Singapore,Rail,Perishables,7519.12,271.65,2.21,6.1,Clear,0.569,7.09,1,2024,3,March,1,2,-0.2238448869483133,0.19231817108133095
SC-12730,2025-06-22,Singapore,Shanghai,Sea,Perishables,11337.94,264.2,1.92,4.8,Fog,0.734,30.17,1,2025,6,June,2,0,1.2993269017147822,-0.6091395638412986
SC-12731,2025-04-02,Los Angeles,Busan,Air,Pharmaceuticals,7370.24,71.42,2.28,6.0,Hurricane,0.578,3.96,1,2025,4,April,2,4,-0.3817996547448882,0.9108970395996191
SC-12732,2025-06-24,Los Angeles,Dubai,Sea,Textiles,1338.74,1.39,3.27,1.8,Fog,0.731,2.51,1,2025,6,June,2,2,-1.787419291359589,1.257078923527136
SC-12733,2025-12-21,Los Angeles,Shanghai,Air,Perishables,14387.95,405.26,1.77,4.8,Hurricane,0.611,7.24,1,2025,12,December,4,2,0.8089687605481071,-0.7056018351897936
SC-12734,2025-01-05,Hamburg,Los Angeles,Rail,Pharmaceuticals,14169.5,44.7,2.05,6.6,Storm,0.869,38.58,1,2025,1,January,1,3,2.236139103949297,-0.2936534080745706
SC-12735,2024-03-20,Shanghai,Dubai,Air,Automotive,11885.25,317.29,2.74,4.3,Hurricane,0.514,6.21,1,2024,3,March,1,4,0.3142332725610116,0.642600470489477
SC-12736,2025-07-31,Shanghai,Hamburg,Air,Pharmaceuticals,14874.25,457.39,1.97,6.8,Clear,0.777,1.57,1,2025,7,July,3,0,0.7241589754113322,-1.424788097882246
SC-12737,2024-04-24,Hamburg,Marseille,Road,Textiles,8394.99,105.12,3.14,4.5,Hurricane,0.585,48.93,1,2024,4,April,2,3,1.6281814256225866,1.352689568541514
SC-12738,2024-03-04,Shanghai,Dubai,Sea,Textiles,14460.14,332.97,4.25,3.3,Fog,0.5,34.34,1,2024,3,March,1,3,1.850026633807037,1.6775954222934604
SC-12739,2025-07-14,Dubai,Busan,Air,Textiles,1596.27,40.27,3.67,3.0,Storm,0.935,0.8,0,2025,7,July,3,1,-1.805690151474603,0.5778104343882178
SC-12740,2025-06-01,Rotterdam,Busan,Air,Perishables,5802.37,302.27,3.4,4.1,Storm,0.836,0.5,0,2025,6,June,2,1,-1.0444616592153617,-0.13723193170963813
SC-12741,2024-07-26,Singapore,Marseille,Road,Perishables,3768.03,82.8,3.12,0.2,Hurricane,0.549,17.38,1,2024,7,July,3,2,-0.802788177924329,1.604595721240089
SC-12742,2025-08-09,Dubai,Rotterdam,Road,Electronics,3339.58,368.24,2.81,6.7,Hurricane,0.832,21.13,1,2025,8,August,3,0,-0.3384749950528435,-0.7992893703389855
SC-12743,2025-07-03,Singapore,Rotterdam,Sea,Automotive,2541.64,151.31,1.82,8.5,Fog,0.806,7.66,0,2025,7,July,3,0,-0.876988472367708,-0.6242399981582393
SC-12744,2024-06-02,Busan,Dubai,Rail,Automotive,9525.0,232.23,4.15,3.5,Rain,0.737,9.56,1,2024,6,June,2,4,-0.07871785026458984,1.0234081757861877
SC-12745,2024-06-17,Antwerp,Marseille,Air,Electronics,11829.17,300.12,2.02,0.5,Storm,0.71,1.86,1,2024,6,June,2,4,-0.16658517151910673,-0.5127659141892781
SC-12746,2024-12-01,Antwerp,Marseille,Air,Automotive,8885.33,86.47,1.5,9.9,Clear,0.944,1.57,1,2024,12,December,4,0,-0.030722617210766627,-1.1495552486045917
SC-12747,2025-06-16,Hamburg,Singapore,Sea,Textiles,2630.96,371.08,3.68,2.6,Hurricane,0.623,33.12,1,2025,6,June,2,3,-0.19099263338094694,0.6432485123704543
SC-12748,2025-03-28,Singapore,Hamburg,Rail,Pharmaceuticals,12261.29,152.02,1.78,1.3,Hurricane,0.699,49.853750000000005,1,2025,3,March,1,3,2.099837099338277,-0.13682720389494335
SC-12749,2024-04-29,Busan,Marseille,Rail,Pharmaceuticals,9721.34,331.52,2.43,3.7,Hurricane,0.665,49.853750000000005,1,2024,4,April,2,3,1.8198660999504273,-0.22816831564856407
SC-12750,2025-11-27,Singapore,Los Angeles,Sea,Electronics,6128.4,79.98,1.29,7.4,Rain,0.886,13.34,1,2025,11,November,4,0,-0.11063546676787984,-1.0262992089438627
SC-12751,2024-07-29,Dubai,Antwerp,Road,Perishables,10274.89,344.37,1.65,2.9,Clear,0.958,6.93,0,2024,7,July,3,0,-0.07987261926997323,-1.9289619232630502
SC-12752,2025-08-20,Antwerp,Rotterdam,Rail,Electronics,4268.62,64.97,1.77,5.7,Fog,0.925,6.79,0,2025,8,August,3,0,-0.8464359162303016,-0.7850124787768041
SC-12753,2025-05-15,Antwerp,Marseille,Sea,Automotive,5505.29,213.25,1.38,4.2,Fog,0.899,13.6,0,2025,5,May,2,0,-0.43848904058882865,-1.4512733889580898
SC-12754,2024-04-03,Dubai,Shanghai,Air,Textiles,13803.54,124.36,3.37,1.2,Rain,0.993,0.58,0,2024,4,April,2,1,0.04134548462072755,-0.0909185328861192
SC-12755,2025-06-06,Shanghai,Marseille,Rail,Perishables,4712.32,374.44,3.96,3.3,Storm,0.849,11.52,0,2025,6,June,2,1,-0.8215978141486917,-0.060307082766064925
SC-12756,2025-04-01,Busan,Antwerp,Rail,Electronics,7314.83,131.76,2.43,7.2,Clear,0.876,6.69,0,2025,4,April,2,0,-0.2699220308038808,-0.38604677950234123
SC-12757,2024-02-26,Shanghai,Los Angeles,Rail,Textiles,13407.05,440.98,4.09,6.1,Fog,0.991,17.84,1,2024,2,February,1,1,1.022951077358961,-0.770766810566747
SC-12758,2025-04-09,Los Angeles,Marseille,Road,Perishables,10761.96,446.02,1.9,1.2,Fog,0.503,9.94,1,2025,4,April,2,2,0.10666043831935516,-0.3079778710343018
SC-12759,2024-05-15,Dubai,Shanghai,Air,Perishables,1401.95,99.02,2.27,1.6,Hurricane,0.817,1.35,1,2024,5,May,2,0,-1.8321549727553874,-0.10130097020599768
SC-12760,2025-06-09,Busan,Hamburg,Rail,Electronics,2635.89,307.31,1.7,6.4,Clear,0.869,2.35,0,2025,6,June,2,0,-1.263599794217081,-1.4765655896905427
SC-12761,2025-03-01,Dubai,Rotterdam,Sea,Perishables,613.7,44.77,3.25,8.1,Clear,0.959,0.53,0,2025,3,March,1,1,-1.6164341849061803,0.12175441621450284
SC-12762,2025-04-12,Rotterdam,Marseille,Sea,Perishables,9648.37,196.38,2.59,3.5,Rain,0.942,18.13,0,2025,4,April,2,1,0.33302536150134804,-0.7194115921199719
SC-12763,2025-07-31,Hamburg,Antwerp,Road,Pharmaceuticals,6991.26,356.95,3.22,6.0,Rain,0.921,7.58,0,2025,7,July,3,1,-0.4253624368193287,-0.8064476405292106
SC-12764,2024-02-29,Dubai,Antwerp,Rail,Pharmaceuticals,2446.99,330.05,3.71,1.7,Hurricane,0.973,14.64,1,2024,2,February,1,1,-1.1800569858210572,-0.5519292503241807
SC-12765,2025-07-26,Antwerp,Dubai,Sea,Electronics,14390.04,312.73,3.0,3.1,Fog,0.769,34.86,0,2025,7,July,3,3,1.8328206245829817,-0.15655855030417862
SC-12766,2025-04-18,Los Angeles,Marseille,Air,Electronics,8180.07,141.99,3.27,0.2,Rain,0.503,0.5,0,2025,4,April,2,4,-0.8276691357830745,1.6993808520530491
SC-12767,2025-11-19,Busan,Antwerp,Rail,Perishables,4007.45,189.63,4.29,7.7,Fog,0.506,5.94,1,2025,11,November,4,2,-0.7949725611934838,2.1133524047373227
SC-12768,2024-11-11,Shanghai,Hamburg,Rail,Pharmaceuticals,7758.75,52.37,2.19,4.0,Fog,0.772,10.43,0,2024,11,November,4,2,-0.21243297813744694,0.17525631658803775
SC-12769,2024-01-23,Los Angeles,Dubai,Sea,Textiles,10354.49,359.79,2.39,8.2,Clear,0.718,19.92,0,2024,1,January,1,0,0.8991735043283794,-0.6008321863745636
SC-12770,2025-02-09,Hamburg,Dubai,Road,Electronics,1605.47,252.44,3.57,7.1,Fog,0.726,2.17,1,2025,2,February,1,1,-1.4243763780026468,0.5384725238989493
SC-12771,2024-09-17,Hamburg,Shanghai,Road,Perishables,4483.21,354.67,3.22,8.3,Rain,0.7,3.83,1,2024,9,September,3,1,-0.7879271126932569,0.038153948757338095
SC-12772,2024-01-04,Singapore,Dubai,Sea,Pharmaceuticals,12201.0,125.22,1.79,2.9,Clear,0.959,20.38,1,2024,1,January,1,0,0.8394327004801999,-1.0654473099429616
SC-12773,2024-08-11,Hamburg,Antwerp,Road,Textiles,7165.14,162.89,2.44,1.9,Fog,0.68,7.12,0,2024,8,August,3,2,-0.5962826418387098,0.3409884325280605
SC-12774,2025-08-15,Antwerp,Los Angeles,Road,Textiles,8425.37,167.77,2.74,9.7,Rain,0.928,8.74,1,2025,8,August,3,0,0.14645770246314255,-0.5319728452071965
SC-12775,2024-03-15,Los Angeles,Antwerp,Sea,Pharmaceuticals,6775.83,13.85,2.58,7.2,Storm,0.951,38.21,1,2024,3,March,1,3,1.018337704621975,-0.17749679727113052
SC-12776,2024-02-16,Shanghai,Busan,Air,Textiles,1136.55,171.18,1.79,8.3,Clear,0.75,0.5,1,2024,2,February,1,0,-1.4226498534762466,-0.4938965222621571
SC-12777,2025-03-09,Shanghai,Busan,Rail,Textiles,2903.37,401.85,4.25,0.1,Rain,0.723,2.21,0,2025,3,March,1,1,-1.7306864741603205,0.5695084228938707
SC-12778,2024-12-18,Dubai,Hamburg,Sea,Electronics,6960.35,448.75,3.72,3.5,Storm,0.881,32.92,0,2024,12,December,4,1,0.4981745312209831,-0.6137464772983874
SC-12779,2025-12-18,Hamburg,Busan,Sea,Textiles,3533.19,259.59,2.79,7.4,Rain,0.854,8.03,1,2025,12,December,4,0,-0.8323223278574134,-0.5194842234352032
SC-12780,2024-03-06,Shanghai,Rotterdam,Road,Textiles,1224.7,228.3,3.44,0.8,Rain,0.664,0.84,0,2024,3,March,1,1,-1.9572767743192392,0.8491041820715804
SC-12781,2025-07-08,Busan,Rotterdam,Road,Pharmaceuticals,12732.92,16.38,4.16,5.7,Rain,0.551,11.92,1,2025,7,July,3,4,0.7615211019327084,2.5057246526048753
SC-12782,2024-03-02,Antwerp,Marseille,Air,Perishables,14727.29,439.72,1.65,4.3,Storm,0.632,2.53,1,2024,3,March,1,2,0.6188679684296219,-0.9825375881053677
SC-12783,2024-03-11,Los Angeles,Hamburg,Sea,Electronics,12000.57,7.49,2.03,0.2,Clear,0.566,16.43,1,2024,3,March,1,4,0.5411531732620515,1.088564809057937
SC-12784,2025-04-28,Dubai,Singapore,Rail,Textiles,12879.88,472.43,2.99,2.4,Hurricane,0.647,49.853750000000005,1,2025,4,April,2,3,2.216647961866883,-0.24803465368859587
SC-12785,2024-02-02,Shanghai,Dubai,Sea,Pharmaceuticals,4008.67,245.12,3.84,2.8,Hurricane,0.631,49.853750000000005,1,2024,2,February,1,3,0.7875938967551138,1.159691677951157
SC-12786,2024-10-20,Hamburg,Busan,Road,Perishables,14429.09,171.63,1.32,1.1,Rain,0.819,10.95,0,2024,10,October,4,0,0.7106020835863264,-0.9667774397186466
SC-12787,2025-02-22,Hamburg,Rotterdam,Rail,Automotive,3355.42,462.18,4.45,6.3,Clear,0.977,2.14,0,2025,2,February,1,1,-1.306519561091506,-0.5740499856810518
SC-12788,2024-07-03,Antwerp,Shanghai,Road,Pharmaceuticals,14295.73,13.17,2.7,2.4,Fog,0.843,14.87,1,2024,7,July,3,0,0.9053114166442545,0.41768937205851464
SC-12789,2024-05-18,Dubai,Antwerp,Sea,Pharmaceuticals,14924.88,291.13,2.39,2.8,Rain,0.963,28.67,1,2024,5,May,2,0,1.6048782911745745,-1.2505745328885591
SC-12790,2025-10-18,Los Angeles,Antwerp,Air,Perishables,10819.98,274.92,2.17,9.0,Rain,0.892,0.52,0,2025,10,October,4,0,0.1479003628863196,-1.1362644922030156
SC-12791,2025-10-23,Antwerp,Marseille,Rail,Electronics,14726.58,110.44,1.78,4.7,Rain,0.864,15.47,1,2025,10,October,4,0,1.1829227385807988,-0.6570897846873168
SC-12792,2025-03-06,Antwerp,Marseille,Air,Perishables,8758.33,215.01,3.81,3.9,Fog,0.707,0.87,1,2025,3,March,1,4,-0.5378154916697393,0.9672110672595368
SC-12793,2025-01-18,Hamburg,Los Angeles,Road,Electronics,4263.36,326.48,4.35,7.2,Storm,0.662,9.86,1,2025,1,January,1,1,-0.66556677360627,1.0641041386704169
SC-12794,2025-01-26,Busan,Singapore,Road,Textiles,6836.44,363.84,2.57,9.1,Storm,0.923,16.75,1,2025,1,January,1,0,0.19139220569806148,-1.3190363904617495
SC-12795,2025-04-04,Rotterdam,Los Angeles,Rail,Perishables,9106.63,1.36,4.34,0.3,Clear,0.953,6.56,1,2025,4,April,2,1,-0.5402670609068435,1.1513506438481051
SC-12796,2025-01-21,Singapore,Rotterdam,Road,Automotive,1559.68,468.49,3.92,4.5,Clear,0.726,0.74,0,2025,1,January,1,1,-1.704870510380153,0.045702521210353335
SC-12797,2025-01-19,Rotterdam,Shanghai,Air,Textiles,9523.98,83.1,2.79,6.1,Hurricane,0.505,5.73,1,2025,1,January,1,4,0.05124301699220552,1.5084757103292914
SC-12798,2024-03-23,Busan,Antwerp,Road,Automotive,14727.08,117.56,3.42,3.2,Clear,0.896,10.17,0,2024,3,March,1,1,0.7746160055917566,0.32529342869131533
SC-12799,2025-11-30,Los Angeles,Singapore,Road,Pharmaceuticals,3256.56,132.47,2.64,7.7,Storm,0.643,7.71,1,2025,11,November,4,2,-0.8041997901967486,0.6515025277588267
SC-12800,2025-11-08,Busan,Dubai,Rail,Perishables,11992.63,19.87,3.04,9.7,Storm,0.505,38.02,1,2025,11,November,4,4,2.1215044699681753,1.8562233840003033
SC-12801,2025-07-06,Hamburg,Los Angeles,Road,Textiles,13664.53,62.4,1.39,9.4,Storm,0.902,36.2,1,2025,7,July,3,3,2.257729470048111,-0.9664432880245555
SC-12802,2024-05-16,Antwerp,Rotterdam,Rail,Automotive,14183.67,493.19,3.5,2.7,Rain,0.759,11.56,0,2024,5,May,2,4,0.7124834815661184,-0.4000311422048014
SC-12803,2025-10-31,Singapore,Busan,Sea,Pharmaceuticals,14421.97,158.29,1.37,2.3,Storm,0.843,49.853750000000005,1,2025,10,October,4,3,2.501606046460701,-1.0081553160674002
SC-12804,2024-12-22,Los Angeles,Shanghai,Rail,Electronics,8061.16,58.54,3.9,9.6,Hurricane,0.957,49.853750000000005,1,2024,12,December,4,3,1.8510607466628795,0.5113765894733965
SC-12805,2024-05-01,Dubai,Marseille,Rail,Pharmaceuticals,14670.96,54.39,3.92,4.6,Storm,0.771,37.17,0,2024,5,May,2,3,2.068817847534236,1.352966610865427
SC-12806,2024-07-01,Busan,Singapore,Rail,Textiles,11481.0,360.01,1.98,2.1,Rain,0.752,10.49,0,2024,7,July,3,0,0.2541917387023718,-0.938166031025721
SC-12807,2025-07-04,Rotterdam,Antwerp,Rail,Textiles,2844.24,427.43,2.27,7.1,Clear,0.645,2.85,0,2025,7,July,3,2,-1.1371430340775308,-0.6384831426494768
SC-12808,2025-02-06,Los Angeles,Marseille,Sea,Pharmaceuticals,7415.05,129.22,2.79,2.8,Rain,0.653,14.25,0,2025,2,February,1,2,-0.1832823600118082,0.7915019684635537
SC-12809,2025-06-25,Rotterdam,Marseille,Sea,Electronics,10915.8,11.43,3.17,2.7,Storm,0.898,49.853750000000005,1,2025,6,June,2,3,1.8870825047158224,0.4998626104213056
SC-12810,2024-05-10,Hamburg,Busan,Sea,Pharmaceuticals,4086.43,112.32,2.15,8.8,Rain,0.725,10.12,1,2024,5,May,2,2,-0.4860797560379978,0.056345663782681174
SC-12811,2024-08-16,Antwerp,Dubai,Air,Automotive,9788.92,29.2,3.16,1.6,Storm,0.582,1.94,1,2024,8,August,3,4,-0.4111091369788744,1.6996879912129748
SC-12812,2024-01-04,Antwerp,Los Angeles,Air,Automotive,10165.71,52.59,2.18,0.6,Clear,0.547,0.65,0,2024,1,January,1,4,-0.43130737273719894,1.1020104372334665
SC-12813,2024-01-24,Dubai,Rotterdam,Sea,Textiles,2859.15,216.32,1.38,2.7,Hurricane,0.736,36.69,1,2024,1,January,1,3,0.0842647277395947,-0.821152932324545
SC-12814,2024-11-01,Shanghai,Busan,Road,Electronics,8693.74,115.73,1.21,6.1,Storm,0.732,20.08,1,2024,11,November,4,0,0.552475046172636,-0.5805875012870639
SC-12815,2025-04-19,Los Angeles,Marseille,Rail,Electronics,11688.59,258.46,1.53,1.2,Fog,0.827,12.78,0,2025,4,April,2,0,0.3345048166059929,-1.1715883364405424
SC-12816,2025-11-20,Antwerp,Dubai,Air,Automotive,7733.99,127.49,3.81,4.7,Fog,0.736,0.5,1,2025,11,November,4,4,-0.6659213643020031,1.1490246746205321
SC-12817,2025-07-11,Hamburg,Rotterdam,Road,Automotive,675.5,470.33,4.37,6.3,Storm,0.572,2.11,1,2025,7,July,3,1,-1.6450286302674735,0.9270174863431346
SC-12818,2025-03-10,Hamburg,Marseille,Sea,Textiles,631.06,453.07,2.61,8.5,Clear,0.754,1.21,0,2025,3,March,1,0,-1.515116268513064,-0.948481493810542
SC-12819,2025-06-28,Rotterdam,Shanghai,Rail,Textiles,5676.93,283.84,2.89,2.3,Clear,0.953,5.86,0,2025,6,June,2,1,-0.9594845316808168,-0.8611367865578647
SC-12820,2025-01-23,Hamburg,Singapore,Sea,Perishables,13929.81,177.86,1.68,8.2,Hurricane,0.58,49.853750000000005,1,2025,1,January,1,3,2.8774801467819224,0.09985125968779766
SC-12821,2024-08-23,Los Angeles,Marseille,Sea,Perishables,3815.81,191.19,3.02,2.3,Fog,0.845,8.93,0,2024,8,August,3,1,-1.0990437008534613,-0.029120490131902474
SC-12822,2024-09-10,Antwerp,Busan,Road,Electronics,9698.27,206.51,1.68,6.8,Clear,0.797,8.0,1,2024,9,September,3,0,0.19060019692514102,-0.8364858882782524
SC-12823,2025-04-16,Los Angeles,Busan,Sea,Perishables,3720.1,364.06,3.22,4.3,Storm,0.874,18.29,1,2025,4,April,2,1,-0.592553366148011,-0.6418528137015516
SC-12824,2024-12-20,Shanghai,Los Angeles,Road,Textiles,5164.21,226.37,4.28,1.1,Fog,0.575,5.05,1,2024,12,December,4,1,-1.1194660149844817,1.7842532718242072
SC-12825,2024-06-07,Rotterdam,Busan,Sea,Pharmaceuticals,12796.61,428.51,1.85,7.1,Storm,0.971,49.853750000000005,1,2024,6,June,2,3,2.496377424502806,-2.1954133541796876
SC-12826,2024-10-09,Los Angeles,Marseille,Air,Electronics,11068.49,472.1,3.72,2.2,Clear,0.81,0.5,1,2024,10,October,4,4,-0.3366419808983737,-0.3770445932865708
SC-12827,2024-07-12,Singapore,Rotterdam,Road,Textiles,1883.29,168.64,1.28,1.8,Hurricane,0.924,10.35,1,2024,7,July,3,0,-1.3361730733111945,-1.4438333886882138
SC-12828,2024-04-25,Los Angeles,Busan,Air,Automotive,6716.18,280.79,2.44,3.6,Hurricane,0.623,2.85,1,2024,4,April,2,2,-0.7365229078770548,0.1312652796905721
SC-12829,2024-02-02,Hamburg,Shanghai,Road,Textiles,922.96,48.43,1.57,6.5,Storm,0.87,2.32,1,2024,2,February,1,2,-1.511659438199533,-0.6644133417132607
SC-12830,2025-11-07,Busan,Dubai,Rail,Perishables,7472.91,101.03,2.36,2.3,Clear,0.891,6.52,0,2025,11,November,4,0,-0.5876371831622864,-0.3287269433910621
SC-12831,2025-03-05,Busan,Rotterdam,Air,Pharmaceuticals,10105.29,207.32,1.77,1.8,Storm,0.699,1.37,1,2025,3,March,1,0,-0.35993791083982235,-0.33276608141099995
SC-12832,2025-09-21,Antwerp,Los Angeles,Road,Electronics,2218.29,103.9,2.43,0.1,Fog,0.692,1.84,1,2025,9,September,3,2,-1.7573234185300404,0.5010965953193941
SC-12833,2024-01-17,Antwerp,Busan,Air,Automotive,4688.83,438.4,2.58,4.7,Storm,0.829,2.08,1,2024,1,January,1,0,-1.0927277906485453,-1.1568229238811074
SC-12834,2024-09-03,Singapore,Shanghai,Sea,Automotive,6268.63,79.98,2.19,4.3,Rain,0.547,12.92,0,2024,9,September,3,2,-0.27302826123096907,0.9538506494492167
SC-12835,2024-07-30,Los Angeles,Singapore,Rail,Textiles,13833.2,228.37,3.37,2.3,Hurricane,0.868,49.853750000000005,1,2024,7,July,3,3,2.3171449654093563,0.0041127763683436675
SC-12836,2024-03-09,Rotterdam,Singapore,Rail,Textiles,14902.2,303.24,4.23,0.5,Hurricane,0.521,49.853750000000005,1,2024,3,March,1,3,2.4116603738301183,1.7132359464576266
SC-12837,2024-04-13,Hamburg,Antwerp,Rail,Pharmaceuticals,1151.21,346.24,2.52,4.3,Hurricane,0.595,7.48,1,2024,4,April,2,2,-1.39283193919336,0.03815556026075407
SC-12838,2025-08-31,Rotterdam,Busan,Sea,Automotive,11534.61,192.15,1.83,7.9,Clear,0.832,21.55,0,2025,8,August,3,0,1.1504203885984083,-0.8332227388432656
SC-12839,2024-02-04,Singapore,Antwerp,Road,Pharmaceuticals,5890.0,434.68,2.09,7.2,Rain,0.549,6.4,1,2024,2,February,1,2,-0.4477839890402332,-0.4015700536110468
SC-12840,2025-04-02,Hamburg,Shanghai,Road,Textiles,6190.64,284.59,4.02,8.6,Fog,0.986,7.35,1,2025,4,April,2,1,-0.4274282992698428,-0.29553318400623163
SC-12841,2025-09-04,Hamburg,Antwerp,Sea,Textiles,11436.84,220.31,3.09,0.1,Clear,0.934,17.19,0,2025,9,September,3,0,0.32966738244341737,-0.38808853725133063
SC-12842,2025-11-19,Rotterdam,Hamburg,Sea,Automotive,13817.18,34.55,2.7,9.7,Storm,0.813,49.853750000000005,1,2025,11,November,4,3,2.8788530225941904,0.3637763655014777
SC-12843,2025-12-21,Singapore,Shanghai,Sea,Pharmaceuticals,14288.46,232.88,1.69,3.4,Storm,0.91,49.853750000000005,0,2025,12,December,4,3,2.5212294107278628,-1.3294606148131451
SC-12844,2024-02-19,Busan,Singapore,Rail,Electronics,8868.28,410.55,2.68,9.9,Rain,0.944,10.37,1,2024,2,February,1,0,0.2832499551165711,-1.4914330609858437
SC-12845,2024-09-07,Singapore,Busan,Air,Pharmaceuticals,5678.26,307.66,2.12,2.5,Storm,0.63,1.51,1,2024,9,September,3,2,-1.032150131407074,-0.19867799128688673
SC-12846,2024-02-15,Singapore,Busan,Rail,Electronics,11919.46,416.25,4.31,4.7,Storm,0.925,30.94,1,2024,2,February,1,3,1.2712672070097768,-0.2685169408507836
SC-12847,2025-02-15,Shanghai,Singapore,Rail,Perishables,4139.52,247.51,4.12,3.5,Clear,0.597,3.8,0,2025,2,February,1,1,-1.177149397120224,1.4848130094713214
SC-12848,2025-03-25,Dubai,Hamburg,Air,Textiles,8679.07,60.11,1.48,3.6,Hurricane,0.707,4.74,1,2025,3,March,1,2,-0.2986987822503256,-0.06930980853821911
SC-12849,2024-08-27,Hamburg,Antwerp,Sea,Electronics,5699.39,7.81,2.9,8.4,Clear,0.779,11.0,1,2024,8,August,3,2,-0.24525359489127743,0.7307048801402687
SC-12850,2025-07-06,Shanghai,Singapore,Rail,Perishables,10021.15,152.31,1.94,7.5,Hurricane,0.857,49.853750000000005,1,2025,7,July,3,3,2.1176608990662205,-0.727358698629552
SC-12851,2024-08-10,Antwerp,Dubai,Road,Perishables,3985.78,349.3,2.56,9.9,Rain,0.515,4.23,1,2024,8,August,3,2,-0.6709364358901769,0.3163081329385965
SC-12852,2024-02-27,Dubai,Antwerp,Road,Textiles,3278.1,395.34,4.09,6.1,Fog,0.645,3.94,0,2024,2,February,1,1,-1.1545646719667169,0.7234106939248831
SC-12853,2024-05-23,Shanghai,Busan,Rail,Electronics,13814.47,148.58,2.94,4.6,Clear,0.804,11.58,0,2024,5,May,2,4,0.8225259658622254,0.23255907994855257
SC-12854,2025-05-30,Antwerp,Marseille,Road,Perishables,1976.15,248.33,2.3,0.9,Clear,0.679,1.37,0,2025,5,May,2,2,-1.76593116331595,-0.053960848027866166
SC-12855,2024-10-23,Rotterdam,Shanghai,Road,Perishables,7836.39,211.14,1.89,10.0,Clear,0.888,7.15,0,2024,10,October,4,0,0.03974605541391974,-1.1095511383380576
SC-12856,2024-08-27,Los Angeles,Shanghai,Road,Automotive,3702.37,205.85,3.84,5.5,Rain,0.826,2.92,1,2024,8,August,3,1,-1.1903303114353894,0.5170507743529251
SC-12857,2025-08-12,Shanghai,Rotterdam,Road,Pharmaceuticals,1064.48,116.44,3.26,7.0,Storm,0.617,2.76,1,2025,8,August,3,2,-1.4443911404764391,1.2342096775303326
SC-12858,2024-11-22,Shanghai,Hamburg,Sea,Electronics,1022.27,69.05,2.74,4.1,Fog,0.573,2.43,0,2024,11,November,4,2,-1.6312414578757457,1.2532817402559064
SC-12859,2025-08-14,Hamburg,Shanghai,Rail,Automotive,3040.72,99.15,1.92,5.5,Storm,0.815,7.72,1,2025,8,August,3,2,-1.0014509795499744,-0.3727911814060751
